accountContextSearch,acctName,acctNumber,acctType,custrecord_cash360_exclude_account,custrecord_cps_bdc_lastupdatedbyimp_acc,custrecord_cps_bdc_updatedbyimp_acc,id,includeChildren,inventory,isInactive,isSummary,lastModifiedDate,localizations,subsidiary,unit,unitsType,cashFlowRate,currency,eliminate,generalRate,reconcileWithMatching,revalue,description,externalId,curDocNum,parent,sSpecAcct
"{'links': [{'rel': 'self', 'href': 'https://7399703.suitetalk.api.netsuite.com/services/rest/record/v1/account/2778/accountContextSearch'}]}",Pilot Costs (Reece),63136,"{'id': 'COGS', 'refName': 'Cost of Goods Sold'}",False,False,False,2778,True,False,False,False,2025-01-31T14:45:00Z,"{'links': [{'rel': 'self', 'href': 'https://7399703.suitetalk.api.netsuite.com/services/rest/record/v1/account/2778/localizations'}]}","{'links': [{'rel': 'self', 'href': 'https://7399703.suitetalk.api.netsuite.com/services/rest/record/v1/account/2778/subsidiary'}]}",,,"{'id': 'AVERAGE', 'refName': 'Average'}",,False,"{'id': 'AVERAGE', 'refName': 'Average'}",,False,,,,"{'links': [{'rel': 'self', 'href': 'https://7399703.suitetalk.api.netsuite.com/services/rest/record/v1/account/2469'}], 'id': '2469', 'refName': '63135 Pilot Cost'}",
"{'links': [{'rel': 'self', 'href': 'https://7399703.suitetalk.api.netsuite.com/services/rest/record/v1/account/2779/accountContextSearch'}]}",Pilot Costs (Owl Creek),63137,"{'id': 'COGS', 'refName': 'Cost of Goods Sold'}",False,False,False,2779,True,False,False,False,2025-01-31T14:46:00Z,"{'links': [{'rel': 'self', 'href': 'https://7399703.suitetalk.api.netsuite.com/services/rest/record/v1/account/2779/localizations'}]}","{'links': [{'rel': 'self', 'href': 'https://7399703.suitetalk.api.netsuite.com/services/rest/record/v1/account/2779/subsidiary'}]}",,,"{'id': 'AVERAGE', 'refName': 'Average'}",,False,"{'id': 'AVERAGE', 'refName': 'Average'}",,False,,,,"{'links': [{'rel': 'self', 'href': 'https://7399703.suitetalk.api.netsuite.com/services/rest/record/v1/account/2469'}], 'id': '2469', 'refName': '63135 Pilot Cost'}",
"{'links': [{'rel': 'self', 'href': 'https://7399703.suitetalk.api.netsuite.com/services/rest/record/v1/account/2755/accountContextSearch'}]}",Landing Fees,63140,"{'id': 'COGS', 'refName': 'Cost of Goods Sold'}",False,False,False,2755,True,False,False,False,2024-09-17T15:48:00Z,"{'links': [{'rel': 'self', 'href': 'https://7399703.suitetalk.api.netsuite.com/services/rest/record/v1/account/2755/localizations'}]}","{'links': [{'rel': 'self', 'href': 'https://7399703.suitetalk.api.netsuite.com/services/rest/record/v1/account/2755/subsidiary'}]}",,,"{'id': 'AVERAGE', 'refName': 'Average'}",,False,"{'id': 'AVERAGE', 'refName': 'Average'}",,False,,,,,
"{'links': [{'rel': 'self', 'href': 'https://7399703.suitetalk.api.netsuite.com/services/rest/record/v1/account/2780/accountContextSearch'}]}",Landing Fees (Reece),63141,"{'id': 'COGS', 'refName': 'Cost of Goods Sold'}",False,False,False,2780,True,False,False,False,2025-01-31T14:50:00Z,"{'links': [{'rel': 'self', 'href': 'https://7399703.suitetalk.api.netsuite.com/services/rest/record/v1/account/2780/localizations'}]}","{'links': [{'rel': 'self', 'href': 'https://7399703.suitetalk.api.netsuite.com/services/rest/record/v1/account/2780/subsidiary'}]}",,,"{'id': 'AVERAGE', 'refName': 'Average'}",,False,"{'id': 'AVERAGE', 'refName': 'Average'}",,False,,,,"{'links': [{'rel': 'self', 'href': 'https://7399703.suitetalk.api.netsuite.com/services/rest/record/v1/account/2755'}], 'id': '2755', 'refName': '63140 Landing Fees'}",
"{'links': [{'rel': 'self', 'href': 'https://7399703.suitetalk.api.netsuite.com/services/rest/record/v1/account/2781/accountContextSearch'}]}",Landing Fees (Owl Creek),63142,"{'id': 'COGS', 'refName': 'Cost of Goods Sold'}",False,False,False,2781,True,False,False,False,2025-01-31T14:50:00Z,"{'links': [{'rel': 'self', 'href': 'https://7399703.suitetalk.api.netsuite.com/services/rest/record/v1/account/2781/localizations'}]}","{'links': [{'rel': 'self', 'href': 'https://7399703.suitetalk.api.netsuite.com/services/rest/record/v1/account/2781/subsidiary'}]}",,,"{'id': 'AVERAGE', 'refName': 'Average'}",,False,"{'id': 'AVERAGE', 'refName': 'Average'}",,False,,,,"{'links': [{'rel': 'self', 'href': 'https://7399703.suitetalk.api.netsuite.com/services/rest/record/v1/account/2755'}], 'id': '2755', 'refName': '63140 Landing Fees'}",
"{'links': [{'rel': 'self', 'href': 'https://7399703.suitetalk.api.netsuite.com/services/rest/record/v1/account/2756/accountContextSearch'}]}",Hangar Rent,63145,"{'id': 'COGS', 'refName': 'Cost of Goods Sold'}",False,False,False,2756,True,False,False,False,2024-09-17T15:52:00Z,"{'links': [{'rel': 'self', 'href': 'https://7399703.suitetalk.api.netsuite.com/services/rest/record/v1/account/2756/localizations'}]}","{'links': [{'rel': 'self', 'href': 'https://7399703.suitetalk.api.netsuite.com/services/rest/record/v1/account/2756/subsidiary'}]}",,,"{'id': 'AVERAGE', 'refName': 'Average'}",,False,"{'id': 'AVERAGE', 'refName': 'Average'}",,False,,,,,
"{'links': [{'rel': 'self', 'href': 'https://7399703.suitetalk.api.netsuite.com/services/rest/record/v1/account/401/accountContextSearch'}]}",Laboratory Fees,63600,"{'id': 'Expense', 'refName': 'Expense'}",False,False,False,401,True,False,False,False,2022-04-25T19:52:00Z,"{'links': [{'rel': 'self', 'href': 'https://7399703.suitetalk.api.netsuite.com/services/rest/record/v1/account/401/localizations'}]}","{'links': [{'rel': 'self', 'href': 'https://7399703.suitetalk.api.netsuite.com/services/rest/record/v1/account/401/subsidiary'}]}",,,"{'id': 'AVERAGE', 'refName': 'Average'}",,False,"{'id': 'AVERAGE', 'refName': 'Average'}",,False,,63600,,,
"{'links': [{'rel': 'self', 'href': 'https://7399703.suitetalk.api.netsuite.com/services/rest/record/v1/account/2052/accountContextSearch'}]}",Anesthesia Expense,63601,"{'id': 'Expense', 'refName': 'Expense'}",False,False,False,2052,True,False,False,False,2023-09-15T14:17:00Z,"{'links': [{'rel': 'self', 'href': 'https://7399703.suitetalk.api.netsuite.com/services/rest/record/v1/account/2052/localizations'}]}","{'links': [{'rel': 'self', 'href': 'https://7399703.suitetalk.api.netsuite.com/services/rest/record/v1/account/2052/subsidiary'}]}",,,"{'id': 'AVERAGE', 'refName': 'Average'}",,False,"{'id': 'AVERAGE', 'refName': 'Average'}",,False,,,,,
"{'links': [{'rel': 'self', 'href': 'https://7399703.suitetalk.api.netsuite.com/services/rest/record/v1/account/2053/accountContextSearch'}]}",Medical Supplies Expense,63602,"{'id': 'Expense', 'refName': 'Expense'}",False,False,False,2053,True,False,False,False,2023-09-15T14:18:00Z,"{'links': [{'rel': 'self', 'href': 'https://7399703.suitetalk.api.netsuite.com/services/rest/record/v1/account/2053/localizations'}]}","{'links': [{'rel': 'self', 'href': 'https://7399703.suitetalk.api.netsuite.com/services/rest/record/v1/account/2053/subsidiary'}]}",,,"{'id': 'AVERAGE', 'refName': 'Average'}",,False,"{'id': 'AVERAGE', 'refName': 'Average'}",,False,,,,,
"{'links': [{'rel': 'self', 'href': 'https://7399703.suitetalk.api.netsuite.com/services/rest/record/v1/account/2054/accountContextSearch'}]}",Minor Equipment & Instruments Expense,63603,"{'id': 'Expense', 'refName': 'Expense'}",False,False,False,2054,True,False,False,False,2023-09-15T14:20:00Z,"{'links': [{'rel': 'self', 'href': 'https://7399703.suitetalk.api.netsuite.com/services/rest/record/v1/account/2054/localizations'}]}","{'links': [{'rel': 'self', 'href': 'https://7399703.suitetalk.api.netsuite.com/services/rest/record/v1/account/2054/subsidiary'}]}",,,"{'id': 'AVERAGE', 'refName': 'Average'}",,False,"{'id': 'AVERAGE', 'refName': 'Average'}",,False,,,,,
"{'links': [{'rel': 'self', 'href': 'https://7399703.suitetalk.api.netsuite.com/services/rest/record/v1/account/2055/accountContextSearch'}]}",Service Contract - Medical,63604,"{'id': 'Expense', 'refName': 'Expense'}",False,False,False,2055,True,False,False,False,2023-09-15T14:21:00Z,"{'links': [{'rel': 'self', 'href': 'https://7399703.suitetalk.api.netsuite.com/services/rest/record/v1/account/2055/localizations'}]}","{'links': [{'rel': 'self', 'href': 'https://7399703.suitetalk.api.netsuite.com/services/rest/record/v1/account/2055/subsidiary'}]}",,,"{'id': 'AVERAGE', 'refName': 'Average'}",,False,"{'id': 'AVERAGE', 'refName': 'Average'}",,False,,,,,
"{'links': [{'rel': 'self', 'href': 'https://7399703.suitetalk.api.netsuite.com/services/rest/record/v1/account/2056/accountContextSearch'}]}",Medical Waste Disposal Expense,63605,"{'id': 'Expense', 'refName': 'Expense'}",False,False,False,2056,True,False,False,False,2023-09-15T14:22:00Z,"{'links': [{'rel': 'self', 'href': 'https://7399703.suitetalk.api.netsuite.com/services/rest/record/v1/account/2056/localizations'}]}","{'links': [{'rel': 'self', 'href': 'https://7399703.suitetalk.api.netsuite.com/services/rest/record/v1/account/2056/subsidiary'}]}",,,"{'id': 'AVERAGE', 'refName': 'Average'}",,False,"{'id': 'AVERAGE', 'refName': 'Average'}",,False,,,,,
"{'links': [{'rel': 'self', 'href': 'https://7399703.suitetalk.api.netsuite.com/services/rest/record/v1/account/427/accountContextSearch'}]}",Salaries,64102,"{'id': 'Expense', 'refName': 'Expense'}",False,False,False,427,True,False,False,False,2022-04-25T19:52:00Z,"{'links': [{'rel': 'self', 'href': 'https://7399703.suitetalk.api.netsuite.com/services/rest/record/v1/account/427/localizations'}]}","{'links': [{'rel': 'self', 'href': 'https://7399703.suitetalk.api.netsuite.com/services/rest/record/v1/account/427/subsidiary'}]}",,,"{'id': 'AVERAGE', 'refName': 'Average'}",,False,"{'id': 'AVERAGE', 'refName': 'Average'}",,False,,64102,,"{'links': [{'rel': 'self', 'href': 'https://7399703.suitetalk.api.netsuite.com/services/rest/record/v1/account/425'}], 'id': '425', 'refName': '64183 G&A Payroll Expense'}",
"{'links': [{'rel': 'self', 'href': 'https://7399703.suitetalk.api.netsuite.com/services/rest/record/v1/account/428/accountContextSearch'}]}",C Suite Comp,64103,"{'id': 'Expense', 'refName': 'Expense'}",False,False,False,428,True,False,False,False,2022-04-25T19:52:00Z,"{'links': [{'rel': 'self', 'href': 'https://7399703.suitetalk.api.netsuite.com/services/rest/record/v1/account/428/localizations'}]}","{'links': [{'rel': 'self', 'href': 'https://7399703.suitetalk.api.netsuite.com/services/rest/record/v1/account/428/subsidiary'}]}",,,"{'id': 'AVERAGE', 'refName': 'Average'}",,False,"{'id': 'AVERAGE', 'refName': 'Average'}",,False,,64103,,"{'links': [{'rel': 'self', 'href': 'https://7399703.suitetalk.api.netsuite.com/services/rest/record/v1/account/425'}], 'id': '425', 'refName': '64183 G&A Payroll Expense'}",
"{'links': [{'rel': 'self', 'href': 'https://7399703.suitetalk.api.netsuite.com/services/rest/record/v1/account/429/accountContextSearch'}]}",Bonuses,64104,"{'id': 'Expense', 'refName': 'Expense'}",False,False,False,429,True,False,False,False,2022-04-25T19:52:00Z,"{'links': [{'rel': 'self', 'href': 'https://7399703.suitetalk.api.netsuite.com/services/rest/record/v1/account/429/localizations'}]}","{'links': [{'rel': 'self', 'href': 'https://7399703.suitetalk.api.netsuite.com/services/rest/record/v1/account/429/subsidiary'}]}",,,"{'id': 'AVERAGE', 'refName': 'Average'}",,False,"{'id': 'AVERAGE', 'refName': 'Average'}",,False,,64104,,"{'links': [{'rel': 'self', 'href': 'https://7399703.suitetalk.api.netsuite.com/services/rest/record/v1/account/425'}], 'id': '425', 'refName': '64183 G&A Payroll Expense'}",
"{'links': [{'rel': 'self', 'href': 'https://7399703.suitetalk.api.netsuite.com/services/rest/record/v1/account/430/accountContextSearch'}]}",Payroll Taxes,64105,"{'id': 'Expense', 'refName': 'Expense'}",False,False,False,430,True,False,False,False,2022-04-25T19:52:00Z,"{'links': [{'rel': 'self', 'href': 'https://7399703.suitetalk.api.netsuite.com/services/rest/record/v1/account/430/localizations'}]}","{'links': [{'rel': 'self', 'href': 'https://7399703.suitetalk.api.netsuite.com/services/rest/record/v1/account/430/subsidiary'}]}",,,"{'id': 'AVERAGE', 'refName': 'Average'}",,False,"{'id': 'AVERAGE', 'refName': 'Average'}",,False,,64105,,"{'links': [{'rel': 'self', 'href': 'https://7399703.suitetalk.api.netsuite.com/services/rest/record/v1/account/425'}], 'id': '425', 'refName': '64183 G&A Payroll Expense'}",
"{'links': [{'rel': 'self', 'href': 'https://7399703.suitetalk.api.netsuite.com/services/rest/record/v1/account/431/accountContextSearch'}]}",401k (Employer Match),64106,"{'id': 'Expense', 'refName': 'Expense'}",False,False,False,431,True,False,False,False,2022-04-25T19:52:00Z,"{'links': [{'rel': 'self', 'href': 'https://7399703.suitetalk.api.netsuite.com/services/rest/record/v1/account/431/localizations'}]}","{'links': [{'rel': 'self', 'href': 'https://7399703.suitetalk.api.netsuite.com/services/rest/record/v1/account/431/subsidiary'}]}",,,"{'id': 'AVERAGE', 'refName': 'Average'}",,False,"{'id': 'AVERAGE', 'refName': 'Average'}",,False,,64106,,"{'links': [{'rel': 'self', 'href': 'https://7399703.suitetalk.api.netsuite.com/services/rest/record/v1/account/425'}], 'id': '425', 'refName': '64183 G&A Payroll Expense'}",
"{'links': [{'rel': 'self', 'href': 'https://7399703.suitetalk.api.netsuite.com/services/rest/record/v1/account/432/accountContextSearch'}]}",Health Insurance,64107,"{'id': 'Expense', 'refName': 'Expense'}",False,False,False,432,True,False,False,False,2022-04-25T19:52:00Z,"{'links': [{'rel': 'self', 'href': 'https://7399703.suitetalk.api.netsuite.com/services/rest/record/v1/account/432/localizations'}]}","{'links': [{'rel': 'self', 'href': 'https://7399703.suitetalk.api.netsuite.com/services/rest/record/v1/account/432/subsidiary'}]}",,,"{'id': 'AVERAGE', 'refName': 'Average'}",,False,"{'id': 'AVERAGE', 'refName': 'Average'}",,False,,64107,,"{'links': [{'rel': 'self', 'href': 'https://7399703.suitetalk.api.netsuite.com/services/rest/record/v1/account/425'}], 'id': '425', 'refName': '64183 G&A Payroll Expense'}",
"{'links': [{'rel': 'self', 'href': 'https://7399703.suitetalk.api.netsuite.com/services/rest/record/v1/account/433/accountContextSearch'}]}",Payroll Processing Fees,64108,"{'id': 'Expense', 'refName': 'Expense'}",False,False,False,433,True,False,False,False,2022-04-25T19:52:00Z,"{'links': [{'rel': 'self', 'href': 'https://7399703.suitetalk.api.netsuite.com/services/rest/record/v1/account/433/localizations'}]}","{'links': [{'rel': 'self', 'href': 'https://7399703.suitetalk.api.netsuite.com/services/rest/record/v1/account/433/subsidiary'}]}",,,"{'id': 'AVERAGE', 'refName': 'Average'}",,False,"{'id': 'AVERAGE', 'refName': 'Average'}",,False,,64108,,"{'links': [{'rel': 'self', 'href': 'https://7399703.suitetalk.api.netsuite.com/services/rest/record/v1/account/425'}], 'id': '425', 'refName': '64183 G&A Payroll Expense'}",
"{'links': [{'rel': 'self', 'href': 'https://7399703.suitetalk.api.netsuite.com/services/rest/record/v1/account/402/accountContextSearch'}]}",Indirect Advertising & Marketing Expense,64109,"{'id': 'Expense', 'refName': 'Expense'}",False,False,False,402,True,False,False,False,2022-04-25T19:52:00Z,"{'links': [{'rel': 'self', 'href': 'https://7399703.suitetalk.api.netsuite.com/services/rest/record/v1/account/402/localizations'}]}","{'links': [{'rel': 'self', 'href': 'https://7399703.suitetalk.api.netsuite.com/services/rest/record/v1/account/402/subsidiary'}]}",,,"{'id': 'AVERAGE', 'refName': 'Average'}",,False,"{'id': 'AVERAGE', 'refName': 'Average'}",,False,,64109,,,
"{'links': [{'rel': 'self', 'href': 'https://7399703.suitetalk.api.netsuite.com/services/rest/record/v1/account/403/accountContextSearch'}]}",Automobile Expense,64110,"{'id': 'Expense', 'refName': 'Expense'}",False,False,False,403,True,False,False,False,2022-04-25T19:51:00Z,"{'links': [{'rel': 'self', 'href': 'https://7399703.suitetalk.api.netsuite.com/services/rest/record/v1/account/403/localizations'}]}","{'links': [{'rel': 'self', 'href': 'https://7399703.suitetalk.api.netsuite.com/services/rest/record/v1/account/403/subsidiary'}]}",,,"{'id': 'AVERAGE', 'refName': 'Average'}",,False,"{'id': 'AVERAGE', 'refName': 'Average'}",,False,,64110,,,
"{'links': [{'rel': 'self', 'href': 'https://7399703.suitetalk.api.netsuite.com/services/rest/record/v1/account/2032/accountContextSearch'}]}",Direct Advertising and Marketing Expense,64111,"{'id': 'Expense', 'refName': 'Expense'}",False,False,False,2032,True,False,False,False,2023-07-12T16:56:00Z,"{'links': [{'rel': 'self', 'href': 'https://7399703.suitetalk.api.netsuite.com/services/rest/record/v1/account/2032/localizations'}]}","{'links': [{'rel': 'self', 'href': 'https://7399703.suitetalk.api.netsuite.com/services/rest/record/v1/account/2032/subsidiary'}]}",,,"{'id': 'AVERAGE', 'refName': 'Average'}",,False,"{'id': 'AVERAGE', 'refName': 'Average'}",,False,,,,,
"{'links': [{'rel': 'self', 'href': 'https://7399703.suitetalk.api.netsuite.com/services/rest/record/v1/account/221/accountContextSearch'}]}",Accounting/Tax Professional Fees,64115,"{'id': 'Expense', 'refName': 'Expense'}",False,False,False,221,True,False,False,False,2022-04-25T19:51:00Z,"{'links': [{'rel': 'self', 'href': 'https://7399703.suitetalk.api.netsuite.com/services/rest/record/v1/account/221/localizations'}]}","{'links': [{'rel': 'self', 'href': 'https://7399703.suitetalk.api.netsuite.com/services/rest/record/v1/account/221/subsidiary'}]}",,,"{'id': 'AVERAGE', 'refName': 'Average'}",,False,"{'id': 'AVERAGE', 'refName': 'Average'}",,False,,64115,,,
"{'links': [{'rel': 'self', 'href': 'https://7399703.suitetalk.api.netsuite.com/services/rest/record/v1/account/404/accountContextSearch'}]}",Bank Service Charges,64120,"{'id': 'Expense', 'refName': 'Expense'}",False,False,False,404,True,False,False,False,2022-04-25T19:51:00Z,"{'links': [{'rel': 'self', 'href': 'https://7399703.suitetalk.api.netsuite.com/services/rest/record/v1/account/404/localizations'}]}","{'links': [{'rel': 'self', 'href': 'https://7399703.suitetalk.api.netsuite.com/services/rest/record/v1/account/404/subsidiary'}]}",,,"{'id': 'AVERAGE', 'refName': 'Average'}",,False,"{'id': 'AVERAGE', 'refName': 'Average'}",,False,,64120,,,
"{'links': [{'rel': 'self', 'href': 'https://7399703.suitetalk.api.netsuite.com/services/rest/record/v1/account/405/accountContextSearch'}]}",Business License/Permit Expense,64125,"{'id': 'Expense', 'refName': 'Expense'}",False,False,False,405,True,False,False,False,2022-04-25T19:51:00Z,"{'links': [{'rel': 'self', 'href': 'https://7399703.suitetalk.api.netsuite.com/services/rest/record/v1/account/405/localizations'}]}","{'links': [{'rel': 'self', 'href': 'https://7399703.suitetalk.api.netsuite.com/services/rest/record/v1/account/405/subsidiary'}]}",,,"{'id': 'AVERAGE', 'refName': 'Average'}",,False,"{'id': 'AVERAGE', 'refName': 'Average'}",,False,,64125,,,
"{'links': [{'rel': 'self', 'href': 'https://7399703.suitetalk.api.netsuite.com/services/rest/record/v1/account/406/accountContextSearch'}]}",Computer/Software Expense,64130,"{'id': 'Expense', 'refName': 'Expense'}",False,False,False,406,True,False,False,False,2022-04-25T19:51:00Z,"{'links': [{'rel': 'self', 'href': 'https://7399703.suitetalk.api.netsuite.com/services/rest/record/v1/account/406/localizations'}]}","{'links': [{'rel': 'self', 'href': 'https://7399703.suitetalk.api.netsuite.com/services/rest/record/v1/account/406/subsidiary'}]}",,,"{'id': 'AVERAGE', 'refName': 'Average'}",,False,"{'id': 'AVERAGE', 'refName': 'Average'}",,False,,64130,,,
